County,County MAPSYM,MAPSYM,MUKEY,Default Mineral Soil Group,Multiple MSG Flag,Flag - MSG Values,Flag - Fields,Capability Class (FM5 CAP),Soil Temp. Regime,Soil Modifier,Soil Slope,Soil Name,Drainage,Modifier,Texture,Flooding,Lime,Rotation,Corn Yield (ton/acre),Hay Yield (ton/acre),Change,TDN (ton/acre),Index (TDN)
Wayne,NY117_COA,CoA,295711,4,,,,2W,Mesic,,"""00-03""",CAZENOVIA,Moderately Well Drained to Well Drained,Gravelly,Silty Loam,,Requires little lime in the crop rotation,5,15,3.015,,2.25,49.64
Wayne,NY117_COB,CoB,295712,4,,,,2E,Mesic,,"""03-08""",CAZENOVIA,Moderately Well Drained to Well Drained,Gravelly,Silty Loam,,Requires little lime in the crop rotation,5,15,3.015,,2.25,49.64
Wayne,NY117_CP,Cp,295713,6,Yes,610,Soil Modifier,7W,Frigid,Drained,"""00-03""",CHIPPENY,Bog,,Muck,,Requires lime additions within every rotation,5,9,1.625,,1.31,28.77
Wayne,NY117_CRB,CrB,295714,3,,,,2E,Mesic,,"""02-06""",COLLAMER,Moderately Well-Drained,,Silty Loam,,Requires lime additions within every rotation,3,18.24,3.685,,2.38,52.51
Wayne,NY117_CSA,CsA,295715,4,,,,1,Mesic,,"""00-02""",COLONIE,Well Drained to Excessively Well Drained,,Loamy Very Fine Sand,,Requires lime additions within every rotation,7,13.5,2.68,,2.29,50.48
Wayne,NY117_CSB,CsB,295716,4,,,,2E,Mesic,,"""02-06""",COLONIE,Well Drained to Excessively Well Drained,,Loamy Very Fine Sand,,Requires lime additions within every rotation,5,13.5,2.68,,2.02,44.49
Wayne,NY117_CSC,CsC,295717,6,,,,3E,Mesic,,"""06-12""",COLONIE,Well Drained to Excessively Well Drained,,Loamy Very Fine Sand,,Requires lime additions within every rotation,4,12.75,1.95,,1.61,35.35
Wayne,NY117_CSD,CsD,295718,7,,,,4E,Mesic,,"""12-20""",COLONIE,Well Drained to Excessively Well Drained,,Loamy Very Fine Sand,,Requires lime additions within every rotation,3,11.25,1.6,,1.24,27.2
Wayne,NY117_CTE,CTE,295706,8,,,,7E,Mesic,Hilly,"""15-45""",COLONIE-DUNKIRK,Well Drained to Excessively Well Drained,,Loamy Very Fine Sand,,Requires lime additions within every rotation,,0,0,,0,0
Wayne,NY117_CU,Cu,,9,,,,8S,,,,CUT AND FILL LAND,,,,,,0,0,0,,0,0
Wayne,NY117_DKB,DkB,295719,2,,,,2E,Mesic,,"""02-06""",DUNKIRK,Well Drained,,Silty Loam,,Requires lime additions within every rotation,5,18.48,3.685,,2.77,61
Wayne,NY117_DKC3,DkC3,295720,5,,,,4E,Mesic,Severely Eroded,"""06-12""",DUNKIRK,Well Drained,,Silty Loam,,Requires lime additions within every rotation,3,12.75,2.64,,1.69,37.2
Wayne,NY117_DKD,DkD,295721,6,,,,4E,Mesic,,"""12-20""",DUNKIRK,Well Drained,,Silty Loam,,Requires lime additions within every rotation,1,13.5,2.6,,1.44,31.72
Wayne,NY117_ED,Ed,295723,6,Yes,610,"Capability Class,Soil Modifier",4W,Mesic,Drained,"""00-03""",EDWARDS,Bog,,Muck,,Requires lime additions within every rotation,5,11.25,1.625,,1.53,33.73
Wayne,NY117_ELA,ElA,295724,4,,,,3W,Mesic,,"""00-02""",ELNORA,Moderately Well-Drained,,Loamy Fine Sand,,Requires lime additions within every rotation,5,13.5,2.68,,2.02,44.49
Wayne,NY117_ELB,ElB,295725,4,,,,3W,Mesic,,"""02-06""",ELNORA,Moderately Well-Drained,,Loamy Fine Sand,,Requires lime additions within every rotation,5,13.5,2.68,,2.02,44.49
Wayne,NY117_FAB,FaB,295727,6,,,,3E,Mesic,,"""00-08""",FARMINGTON,Well Drained to Excessively Well Drained,,Silty Loam,,Requires little lime in the crop rotation,5,9.75,1.95,,1.46,32.21
Wayne,NY117_FR,Fr,295728,6,,,,3W,Mesic,,"""00-03""",FREDON,Somewhat Poorly Drained to Poorly Drained,,,,Requires lime additions within every rotation,4,11.25,1.95,,1.49,32.71
Wayne,NY117_FW,FW,295726,10,,,,NA,,,,FRESH WATER MARSH,,,,,,0,0,0,,0,0
Wayne,NY117_HA,Ha,295730,8,,,,4W,Mesic,,"""00-03""",HALSEY,Very Poorly Drained,,Silty Loam,,Requires lime additions within every rotation,2,8.25,0.96,,0.48,10.57
Wayne,NY117_HM,Hm,295731,1,Yes,135,Flooding,1,Mesic,,"""00-03""",HAMLIN,Well Drained,,Silty Loam,Rarely,Requires lime additions within every rotation,7,20.28,4.02,,3.44,75.82
Wayne,NY117_HNA,HnA,295732,2,,,,2W,Mesic,,"""00-03""",HILTON,Moderately Well-Drained,Gravelly,,,Requires little lime in the crop rotation,6,18.48,3.685,,2.95,65.08
Wayne,NY117_HNB,HnB,295733,2,,,,2E,Mesic,,"""03-08""",HILTON,Moderately Well-Drained,Gravelly,,,Requires little lime in the crop rotation,5,18.48,3.685,,2.77,61
Wayne,NY117_HNC,HnC,295734,5,,,,3E,Mesic,,"""08-15""",HILTON,Moderately Well-Drained,Gravelly,,,Requires little lime in the crop rotation,2,16.5,2.97,,1.85,40.7
Wayne,NY117_HOA,HoA,295735,3,,,,2W,Mesic,,"""00-03""",HILTON,Moderately Well-Drained,Gravelly,,,Requires little lime in the crop rotation,6,15.96,3.35,,2.59,56.94
Wayne,NY117_HOB,HoB,295736,3,,,,2E,Mesic,,"""03-08""",HILTON,Moderately Well-Drained,Gravelly,,,Requires little lime in the crop rotation,5,15.96,3.35,,2.43,53.6
Wayne,NY117_IRA,IrA,295737,4,,,,2W,Mesic,,"""00-03""",IRA,Moderately Well-Drained,Gravelly,Fine Sandy Loam,,Requires lime additions within every rotation,6,13.5,2.68,,2.16,47.49
Wayne,NY117_IRB,IrB,295738,4,,,,2W,Mesic,,"""03-08""",IRA,Moderately Well-Drained,Gravelly,Fine Sandy Loam,,Requires lime additions within every rotation,5,13.5,2.68,,2.02,44.49
Wayne,NY117_IRC,IrC,295739,6,,,,3E,Mesic,,"""08-15""",IRA,Moderately Well-Drained,Gravelly,Fine Sandy Loam,,Requires lime additions within every rotation,2,12,1.95,,1.26,27.75
Wayne,NY117_JO,Jo,295740,7,,,,4W,Mesic,,"""00-03""",JOLIET,Poorly Drained,,,,Requires lime additions within every rotation,3,7.5,1.92,,1.12,24.71
Wayne,NY117_JU,Ju,295741,6,,,,3W,Mesic,,"""00-03""",JUNIUS,Somewhat Poorly Drained to Poorly Drained,,Loamy Very Fine Sand,,Requires lime additions within every rotation,5,10.5,1.95,,1.54,33.87
Wayne,NY117_LDB,LdB,295743,4,,,,2E,Mesic,,"""02-06""",LAIRDSVILLE-RIGA,Well Drained to Moderately Well Drained,,Silty Clay Loam,,Requires lime additions within every rotation,4,15,3.015,,2.1,46.35
Wayne,NY117_LDC3,LdC3,295744,7,,,,4E,Mesic,Severely Eroded,"""06-20""",LAIRDSVILLE-RIGA,Well Drained to Moderately Well Drained,,Silty Clay Loam,,Requires lime additions within every rotation,1,11.25,1.92,,1.09,23.99
Wayne,NY117_LEE,LEE,295742,8,,,,6E,Mesic,Hilly,"""20-40""",LAIRDSVILLE-RIGA,Well Drained to Moderately Well Drained,,Silty Clay Loam,,Requires lime additions within every rotation,0,0,0.96,,0.48,10.57
Wayne,NY117_LK,Lk,295745,7,,,,4W,Mesic,,"""00-03""",LAKEMONT,Poorly Drained,,Silty Clay Loam,,Requires lime additions within every rotation,3,9.75,1.6,,1.15,25.22
Wayne,NY117_LM,Lm,295746,7,,,,4W,Mesic,,"""00-03""",LAMSON,Poorly Drained to Very Poorly Drained,,Very Fine Sandy Loam,,Requires lime additions within every rotation,3,9.75,1.6,,1.15,25.22
Wayne,NY117_LOA,LoA,295747,5,,,,3W,Mesic,,"""00-03""",LOCKPORT-BROCKPORT,Somewhat Well-Drained,,Silty Clay Loam,,Requires lime additions within every rotation,4,12.75,2.64,,1.81,39.91
Wayne,NY117_LOB,LoB,295748,5,,,,3W,Mesic,,"""03-08""",LOCKPORT-BROCKPORT,Somewhat Well-Drained,,Silty Clay Loam,,Requires lime additions within every rotation,4,12.75,2.64,,1.81,39.91
Wayne,NY117_LS,Ls,295749,7,,,,4W,Mesic,,"""00-03""",LYONS,Poorly Drained to Very Poorly Drained,,Silty Loam,,Requires lime additions within every rotation,2,10.5,1.6,,1.06,23.35
Wayne,NY117_LY,Ly,295750,8,,,,7S,Mesic,,"""00-03""",LYONS,Poorly Drained to Very Poorly Drained,Extrmely Stoney,Silty Loam,,Requires lime additions within every rotation,0,0,0,,0,0
Wayne,NY117_MA,Ma,295751,7,,,,4W,Mesic,,"""00-03""",MADALIN,Poorly Drained to Very Poorly Drained,,Silty Clay Loam,,Requires lime additions within every rotation,3,10.5,1.6,,1.19,26.21
Wayne,NY117_MDB,MdB,295752,2,,,,2E,Mesic,,"""02-08""",MADRID,Well Drained,Gravelly,Fine Sandy Loam,,Requires lime additions within every rotation,5,18.48,3.685,,2.77,61
Wayne,NY117_MDC,MdC,295753,5,,,,3E,Mesic,,"""08-15""",MADRID,Well Drained,Gravelly,Fine Sandy Loam,,Requires lime additions within every rotation,2,15.75,2.97,,1.82,40.04
Wayne,NY117_MDD,MdD,295754,6,,,,4E,Mesic,,"""15-25""",MADRID,Well Drained,Gravelly,Fine Sandy Loam,,Requires lime additions within every rotation,1,12.75,2.6,,1.43,31.39
Wayne,NY117_ME,Me,295755,6,Yes,610,Soil Modifier,4W,Mesic,Drained,"""00-03""",MARTISCO,Bog,,Muck,,Requires lime additions within every rotation,5,10.5,1.3,,1.38,30.29
Wayne,NY117_MFA,MfA,295756,5,,,,3W,Mesic,,"""00-03""",MASSENA,Somewhat Well-Drained,Gravelly,,,Requires lime additions within every rotation,4,13.5,2.64,,1.87,41.23
Wayne,NY117_MFB,MfB,295757,5,,,,3W,Mesic,,"""03-08""",MASSENA,Somewhat Well-Drained,Gravelly,,,Requires lime additions within every rotation,4,13.5,2.64,,1.87,41.23
Wayne,NY117_MG,Mg,295758,8,,,,7S,Mesic,,"""00-03""",MASSENA,Somewhat Well-Drained,Very Stoney,,,Requires lime additions within every rotation,4,10.5,1.44,,0.72,15.86
Wayne,NY117_MN,Mn,295759,5,,,,3W,Mesic,,"""00-03""",MINOA,Somewhat Well-Drained,,Very Fine Sandy Loam,,Requires lime additions within every rotation,4,12.75,2.31,,1.71,37.73
Wayne,NY117_NE,Ne,295760,6,,,,3W,Mesic,,"""00-03""",NEWSTEAD,Somewhat Poorly Drained to Poorly Drained,Gravelly,Fine Sandy Loam,,Requires lime additions within every rotation,3,12,2.275,,1.52,33.4
Wayne,NY117_NG,Ng,295761,4,,,,3W,Mesic,,"""00-03""",NIAGARA,Somewhat Well-Drained,,Silty Loam,,Requires lime additions within every rotation,4,14.25,3.015,,2.04,45.03
Wayne,NY117_OAB,OaB,295763,5,,,,4S,Mesic,,"""00-06""",OAKVILLE,Well Drained to Moderately Well Drained,,Loamy Fine Sand,,Requires lime additions within every rotation,5,11.25,2.31,,1.7,37.5
Wayne,NY117_ONB,OnB,295764,2,,,,2E,Mesic,,"""03-08""",ONTARIO,Well Drained,Gravelly,,,Requires little lime in the crop rotation,5,18.48,3.685,,2.77,61
Wayne,NY117_ONC,OnC,295765,5,,,,3E,Mesic,,"""08-15""",ONTARIO,Well Drained,Gravelly,,,Requires little lime in the crop rotation,2,15,2.97,,1.79,39.38
Wayne,NY117_OND,OnD,295766,6,,,,4E,Mesic,,"""15-25""",ONTARIO,Well Drained,Gravelly,,,Requires little lime in the crop rotation,1,12,2.6,,1.41,31.06
Wayne,NY117_OSE,OSE,295762,9,,,,7E,Mesic,Steep,"""25-50""",ONTARIO,Well Drained,Gravelly,,,Requires little lime in the crop rotation,0,0,0,,0,0
Wayne,NY117_OVA,OvA,295767,5,,,,3W,Mesic,,"""00-03""",OVID,Somewhat Well-Drained,,Silty Loam,,Requires little lime in the crop rotation,4,13.5,2.64,,1.87,41.23
Wayne,NY117_OVB,OvB,295768,5,,,,3W,Mesic,,"""03-08""",OVID,Somewhat Well-Drained,,Silty Loam,,Requires little lime in the crop rotation,4,13.5,2.64,,1.87,41.23
Wayne,NY117_PA,Pa,295770,6,Yes,610,"Capability Class,Soil Modifier",3W,Mesic,Drained,"""00-03""",PALMS,Bog,,Muck,,Requires lime additions within every rotation,5,9,1.625,,1.31,28.77
Wayne,NY117_PCA,PcA,295771,1,,,,1,Mesic,,"""00-03""",PALMYRA,Well Drained to Excessively Well Drained,Gravelly,,,Requires little lime in the crop rotation,7,18.72,3.685,,3.17,69.9
Wayne,NY117_PCB,PcB,295772,2,,,,2E,Mesic,,"""03-08""",PALMYRA,Well Drained to Excessively Well Drained,Gravelly,,,Requires little lime in the crop rotation,6,18.48,3.685,,2.95,65.08
Wayne,NY117_PCC,PcC,295773,5,,,,3E,Mesic,,"""08-15""",PALMYRA,Well Drained to Excessively Well Drained,Gravelly,,,Requires little lime in the crop rotation,2,16.5,2.97,,1.85,40.7
Wayne,NY117_PGA,PgA,295774,2,,,,1,Mesic,,"""00-03""",PALMYRA,Well Drained to Excessively Well Drained,Cobbley,,,Requires little lime in the crop rotation,7,16.94,3.685,,2.92,64.41
Wayne,NY117_PGB,PgB,295775,2,,,,2E,Mesic,,"""03-08""",PALMYRA,Well Drained to Excessively Well Drained,Cobbley,,,Requires little lime in the crop rotation,6,16.94,3.685,,2.77,61.01
Wayne,NY117_PHD,PhD,295776,6,,,,4E,Mesic,,"""15-25""",PALMYRA,Well Drained to Excessively Well Drained,Gravelly,,,Requires little lime in the crop rotation,1,13.5,2.6,,1.44,31.72
Wayne,NY117_PLE,PLE,295769,8,,,,7E,Mesic,Steep,"""25-40""",PALMYRA-ALTON,Well Drained to Excessively Well Drained,Gravelly,,,Requires little lime in the crop rotation,,0,0,,0,0
Wayne,NY117_POA,PoA,295777,2,,,,2W,Mesic,,"""00-03""",PHELPS,Moderately Well-Drained,Gravelly,,,Requires lime additions within every rotation,5,18.48,3.35,,2.69,59.15
Wayne,NY117_POB,PoB,295778,2,,,,2E,Mesic,,"""03-08""",PHELPS,Moderately Well-Drained,Gravelly,,,Requires lime additions within every rotation,5,18.48,3.35,,2.69,59.15
Wayne,NY117_PPA,PpA,295779,3,,,,2W,Mesic,,"""00-03""",PHELPS,Moderately Well-Drained,Cobbley,,,Requires lime additions within every rotation,5,16.72,3.35,,2.51,55.28
Wayne,NY117_RAA,RaA,295781,5,,,,3W,Mesic,,"""00-02""",RHINEBECK,Somewhat Well-Drained,,Silty Clay Loam,,Requires lime additions within every rotation,4,13.5,2.64,,1.87,41.23
Wayne,NY117_RAB,RaB,295782,5,,,,3W,Mesic,,"""02-06""",RHINEBECK,Somewhat Well-Drained,,Silty Clay Loam,,Requires lime additions within every rotation,4,13.5,2.64,,1.87,41.23
Wayne,NY117_SDB,SdB,295784,4,,,,2E,Mesic,,"""03-08""",SODUS,Well Drained,Gravelly,Fine Sandy Loam,,Requires lime additions within every rotation,5,15,3.015,,2.25,49.64
Wayne,NY117_SDC,SdC,295785,6,,,,3E,Mesic,,"""08-15""",SODUS,Well Drained,Gravelly,Fine Sandy Loam,,Requires lime additions within every rotation,2,13.5,2.275,,1.45,31.94
Wayne,NY117_SDD,SdD,295786,7,,,,4E,Mesic,,"""15-25""",SODUS,Well Drained,Gravelly,Fine Sandy Loam,,Requires lime additions within every rotation,1,11.25,1.92,,1.09,23.99
Wayne,NY117_SSE,SSE,295783,8,,,,6E,Mesic,Steep,"""25-35""",SODUS,Well Drained,Gravelly,Fine Sandy Loam,,Requires lime additions within every rotation,0,0,0,,0,0
Wayne,NY117_TE,Te,295787,2,Yes,235667,"Flooding,Capability Class,Drainage",2W,Mesic,,"""00-03""",TEEL,Moderately Well-Drained,,Silty Loam,Rarely,Requires lime additions within every rotation,6,18.48,3.35,,2.89,63.6
Wayne,NY117_WA,Wa,295790,5,,,,3W,Mesic,,"""00-03""",WALLINGTON,Somewhat Poorly Drained to Poorly Drained,,Silty Loam,,Requires lime additions within every rotation,5,12,2.31,,1.78,39.15
Wayne,NY117_WCA,WcA,295791,3,,,,2S,Mesic,,"""00-03""",WASSAIC,Well Drained to Moderately Well Drained,,Silty Loam,,Requires little lime in the crop rotation,6,15.96,3.015,,2.52,55.47
Wayne,NY117_WCB,WcB,295792,3,,,,2E,Mesic,,"""03-08""",WASSAIC,Well Drained to Moderately Well Drained,,Silty Loam,,Requires little lime in the crop rotation,5,15.96,3.015,,2.35,51.76
Wayne,NY117_WD,Wd,295793,8,,,,3W,Mesic,Frequently Flooded,"""00-03""",WAYLAND,Poorly Drained to Very Poorly Drained,,Silty Loam,,Requires lime additions within every rotation,2,9,0.96,,0.48,10.57
Wayne,NY117_WNA,WnA,295794,3,,,,2W,Mesic,,"""00-02""",WILLIAMSON,Moderately Well-Drained,,Silty Loam,,Requires lime additions within every rotation,6,15.2,3.015,,2.43,53.46
Wayne,NY117_WNB,WnB,295795,4,,,,2E,Mesic,,"""02-06""",WILLIAMSON,Moderately Well-Drained,,Silty Loam,,Requires lime additions within every rotation,5,15,3.015,,2.25,49.64
Wayne,NY117_WNC,WnC,295796,5,,,,3E,Mesic,,"""06-12""",WILLIAMSON,Moderately Well-Drained,,Silty Loam,,Requires lime additions within every rotation,3,14.25,2.64,,1.78,39.19
Westchester,NY119_CE,Ce,309693,6,Yes,610,"Capability Class,Soil Modifier",3W,Mesic,Drained,"""00-02""",CALDEN,Bog,,Muck,,Requires lime additions within every rotation,5,9,1.625,,1.31,28.77
Westchester,NY119_CHB,ChB,309694,3,,,,2E,Mesic,,"""03-08""",CHARLTON,Well Drained,,Fine Sandy Loam,,Requires lime additions within every rotation,5,16.72,3.35,,2.51,55.28
Westchester,NY119_CHC,ChC,309695,5,,,,3E,Mesic,,"""08-15""",CHARLTON,Well Drained,,Fine Sandy Loam,,Requires lime additions within every rotation,3,15,2.64,,1.82,40.18
Westchester,NY119_CHD,ChD,309696,6,,,,4E,Mesic,,"""15-25""",CHARLTON,Well Drained,,Fine Sandy Loam,,Requires lime additions within every rotation,1,12,2.275,,1.26,27.84
Westchester,NY119_CHE,ChE,309697,8,,,,6E,Mesic,,"""25-35""",CHARLTON,Well Drained,,,,Requires lime additions within every rotation,0,0,0,,0,0
Westchester,NY119_CLB,ClB,309698,8,,,,6S,Mesic,,"""03-08""",CHARLTON,Well Drained,Very Stoney,Fine Sandy Loam,,Requires lime additions within every rotation,1,12,1.68,,0.84,18.5
Westchester,NY119_CLC,ClC,309699,8,,,,6S,Mesic,,"""08-15""",CHARLTON,Well Drained,Very Stoney,Fine Sandy Loam,,Requires lime additions within every rotation,1,12,1.68,,0.84,18.5
Westchester,NY119_CLD,ClD,309700,8,,,,6S,Mesic,,"""15-25""",CHARLTON,Well Drained,Very Stoney,,,Requires lime additions within every rotation,1,12,1.68,,0.84,18.5
Westchester,NY119_CLE,ClE,309701,8,,,,7S,Mesic,,"""25-35""",CHARLTON,Well Drained,Very Stoney,,,Requires lime additions within every rotation,0,0,0,,0,0
Westchester,NY119_CLF,ClF,309702,9,,,,7S,Mesic,,"""35-45""",CHARLTON,Well Drained,Very Stoney,,,Requires lime additions within every rotation,0,0,0,,0,0
Westchester,NY119_CRC,CrC,309703,8,,,,6S,Mesic,,"""00-15""",CHARLTON-CHATFIELD,Well Drained,Very Rocky,,,Requires lime additions within every rotation,,0,0,,0,0
Westchester,NY119_CSD,CsD,309704,8,,,,7S,Mesic,,"""15-35""",CHATFIELD-CHARLTON,Well Drained,Very Rocky,,,Requires lime additions within every rotation,,0,0,,0,0
Westchester,NY119_CTC,CtC,309705,8,,,,6S,Mesic,,"""00-15""",CHATFIELD-HOLLIS-ROCK,Well Drained to Excessively Well Drained,,,,Requires lime additions within every rotation,,0,0,,0,0
Westchester,NY119_CUD,CuD,309706,9,,,,7S,Mesic,,"""15-35""",CHATFIELD-HOLLIS-ROCK,Well Drained to Excessively Well Drained,Rocky,,,Requires lime additions within every rotation,,0,0,,0,0
Westchester,NY119_FF,Ff,309707,9,,,,NA,,Frequently Flooded,"""00-03""",FLUVAQUENTS-UDIFLUVENT,,,,,,0,0,0,,0,0
Westchester,NY119_FR,Fr,309708,6,,,,3W,Mesic,,"""00-03""",FREDON,Somewhat Poorly Drained to Poorly Drained,,Silty Loam,,Requires lime additions within every rotation,4,11.25,1.95,,1.49,32.71
Westchester,NY119_HNB,HnB,309709,6,,,,3S,Mesic,,"""03-08""",HINCKLEY,Excessively Drained,,Loamy Sand,,Requires lime additions within every rotation,6,9.75,1.95,,1.56,34.36
Westchester,NY119_HNC,HnC,309710,7,,,,4S,Mesic,,"""08-15""",HINCKLEY,Excessively Drained,,Loamy Sand,,Requires lime additions within every rotation,3,8.25,1.6,,1.06,23.24
Westchester,NY119_HND,HnD,309711,8,,,,6S,Mesic,,"""15-25""",HINCKLEY,Excessively Drained,,Loamy Sand,,Requires lime additions within every rotation,1,7.5,0.96,,0.48,10.57
Westchester,NY119_HRF,HrF,309712,9,,,,7S,Mesic,,"""35-60""",HOLLIS-ROCK OUTCROP,Well Drained to Excessively Well Drained,,,,Requires lime additions within every rotation,0,0,0,,0,0
Westchester,NY119_IP,Ip,309713,6,Yes,610,Soil Modifier,8W,Mesic,,"""00-02""",IPSWICH,Bog,,Muck/Peat,,Requires lime additions within every rotation,5,9,1.625,,1.31,28.77
Westchester,NY119_KNB,KnB,309714,4,,,,3S,Mesic,,"""02-08""",KNICKERBOCKER,Excessively Drained,,Fine Sandy Loam,,Requires lime additions within every rotation,5,13.5,2.68,,2.02,44.49
Westchester,NY119_KNC,KnC,309715,6,,,,3E,Mesic,,"""08-15""",KNICKERBOCKER,Excessively Drained,,Fine Sandy Loam,,Requires lime additions within every rotation,4,12,1.95,,1.55,34.03
Westchester,NY119_LCA,LcA,309716,8,,,,3W,Mesic,,"""00-03""",LEICESTER,Somewhat Poorly Drained to Poorly Drained,Stoney,,,Requires lime additions within every rotation,3,8.25,0.96,,0.48,10.57
Westchester,NY119_LCB,LcB,309717,8,,,,3W,Mesic,,"""03-08""",LEICESTER,Somewhat Poorly Drained to Poorly Drained,Stoney,,,Requires lime additions within every rotation,3,8.25,0.96,,0.48,10.57
Westchester,NY119_LEB,LeB,309718,8,,,,7S,Mesic,,"""02-08""",LEICESTER,Somewhat Poorly Drained to Poorly Drained,Very Stoney,,,Requires lime additions within every rotation,3,8.25,0.96,,0.48,10.57
Westchester,NY119_NCA,NcA,309719,6,Yes,610,"Capability Class,Soil Modifier",3W,Mesic,Drained,"""00-02""",NATCHAUG,Bog,,Muck,,Requires lime additions within every rotation,5,9,1.625,,1.31,28.77
Westchester,NY119_NDA,NdA,309720,6,Yes,610,"Capability Class,Soil Modifier",3W,Mesic,Drained-Ponded,"""00-02""",NATCHAUG-CALDEN,Bog,,Muck,,Requires lime additions within every rotation,5,9,1.625,,1.31,28.77
Westchester,NY119_PNB,PnB,309721,3,,,,2E,Mesic,,"""03-08""",PAXTON,Well Drained,,Fine Sandy Loam,,Requires lime additions within every rotation,5,16.72,3.35,,2.51,55.28
Westchester,NY119_PNC,PnC,309722,5,,,,3E,Mesic,,"""08-15""",PAXTON,Well Drained,,Fine Sandy Loam,,Requires lime additions within every rotation,3,14.25,2.64,,1.78,39.19
Westchester,NY119_PND,PnD,309723,6,,,,4E,Mesic,,"""15-25""",PAXTON,Well Drained,,Fine Sandy Loam,,Requires lime additions within every rotation,1,12.75,2.275,,1.28,28.17
Westchester,NY119_POB,PoB,309724,8,,,,6S,Mesic,,"""00-08""",PAXTON,Well Drained,Very Stoney,Fine Sandy Loam,,Requires lime additions within every rotation,1,12.75,1.68,,0.84,18.5
Westchester,NY119_POC,PoC,309725,8,,,,6S,Mesic,,"""08-15""",PAXTON,Well Drained,Very Stoney,Fine Sandy Loam,,Requires lime additions within every rotation,1,12.75,1.68,,0.84,18.5
Westchester,NY119_POD,PoD,309726,8,,,,6S,Mesic,,"""15-25""",PAXTON,Well Drained,Very Stoney,Fine Sandy Loam,,Requires lime additions within every rotation,1,12.75,1.68,,0.84,18.5
Westchester,NY119_PT,Pt,309727,9,,,,8S,,Gravely,,PITS,,,,,,0,0,0,,0,0
Westchester,NY119_PV,Pv,309728,9,,,,8S,,Quarry,,PITS,,,,,,0,0,0,,0,0
Westchester,NY119_PW,Pw,309729,4,,,,2W,Mesic,,"""00-03""",POMPTON,Moderately Well-Drained,,Silty Loam,,Requires lime additions within every rotation,5,14.25,3.015,,2.18,47.99
Westchester,NY119_RA,Ra,309730,5,,,,3W,Mesic,,"""00-03""",RAYNHAM,Somewhat Poorly Drained to Poorly Drained,,Silty Loam,,Requires lime additions within every rotation,4,12,2.31,,1.65,36.41
Westchester,NY119_RDA,RdA,309731,6,,,,3W,Mesic,,"""00-03""",RIDGEBURY,Somewhat Poorly Drained to Poorly Drained,,,,Requires lime additions within every rotation,3,11.25,1.95,,1.36,29.9
Westchester,NY119_RDB,RdB,309732,6,,,,3W,Mesic,,"""03-08""",RIDGEBURY,Somewhat Poorly Drained to Poorly Drained,,,,Requires lime additions within every rotation,3,11.25,1.95,,1.36,29.9
Westchester,NY119_RGB,RgB,309733,8,,,,7S,Mesic,,"""02-08""",RIDGEBURY,Somewhat Poorly Drained to Poorly Drained,Very Stoney,,,Requires lime additions within every rotation,3,8.25,0.96,,0.48,10.57
